ENSG00000007047	1406
ENSG00000007062	1072
ENSG00000007080	14
ENSG00000007129	513
ENSG00000007168	113
ENSG00000007171	417
ENSG00000007174	1855
ENSG00000007202	76
ENSG00000007216	337
ENSG00000007237	2721
ENSG00000007255	83
ENSG00000007264	269
ENSG00000007306	539
ENSG00000007312	43
ENSG00000007314	260
ENSG00000007341	146
ENSG00000007350	406
ENSG00000007372	700
ENSG00000007376	10
ENSG00000007384	85
ENSG00000007392	46
ENSG00000007402	1629
ENSG00000007516	240
ENSG00000007520	8
ENSG00000007541	38
ENSG00000007545	128
ENSG00000007866	93
ENSG00000007908	345
ENSG00000007923	142
ENSG00000007933	54
ENSG00000007944	35
ENSG00000007952	322
ENSG00000007968	231
ENSG00000008018	31
ENSG00000008056	585
ENSG00000008083	660
ENSG00000008086	1844
ENSG00000008118	262
ENSG00000008128	8
ENSG00000008130	43
ENSG00000008196	634
ENSG00000008197	527
ENSG00000008226	359
ENSG00000008256	215
ENSG00000008277	598
ENSG00000008282	33
ENSG00000008283	78
ENSG00000008294	222
ENSG00000008300	262
ENSG00000008311	166
ENSG00000008323	53
ENSG00000008324	23
ENSG00000008382	21
ENSG00000008394	669
ENSG00000008405	210
ENSG00000008438	64
ENSG00000008441	291
ENSG00000008513	242
ENSG00000008516	189
ENSG00000008517	147
ENSG00000008710	35
ENSG00000008735	223
ENSG00000008838	65
ENSG00000008853	110
ENSG00000008869	152
ENSG00000008952	46
ENSG00000008988	12
ENSG00000009307	63
ENSG00000009335	211
ENSG00000009413	272
ENSG00000009694	4008
ENSG00000009709	2539
ENSG00000009724	184
ENSG00000009765	285
ENSG00000009780	57
ENSG00000009790	170
ENSG00000009830	115
ENSG00000009844	105
ENSG00000009950	134
ENSG00000009954	114
ENSG00000010017	131
ENSG00000010030	281
ENSG00000010072	29
ENSG00000010165	110
ENSG00000010219	472
ENSG00000010244	46
ENSG00000010256	28
ENSG00000010270	98
ENSG00000010278	156
ENSG00000010282	141
ENSG00000010292	70
ENSG00000010295	45
ENSG00000010310	233
ENSG00000010318	23
ENSG00000010319	42
ENSG00000010322	68
ENSG00000010327	231
ENSG00000010361	23
ENSG00000010379	597
ENSG00000010404	477
ENSG00000010438	394
ENSG00000010539	30
ENSG00000010610	351
ENSG00000010626	168
ENSG00000010671	466
ENSG00000010704	18
ENSG00000010803	439
ENSG00000010810	483
ENSG00000010818	412
ENSG00000010932	311
ENSG00000011007	25
ENSG00000011009	8
ENSG00000011021	82
ENSG00000011028	565
ENSG00000011052	30
ENSG00000011083	400
ENSG00000011105	1358
ENSG00000011114	155
ENSG00000011132	24
ENSG00000011143	34
ENSG00000011198	96
ENSG00000011201	1343
ENSG00000011243	55
ENSG00000011258	117
ENSG00000011260	52
ENSG00000011275	297
ENSG00000011295	74
ENSG00000011304	16
ENSG00000011332	330
ENSG00000011347	1113
ENSG00000011376	407
ENSG00000011405	193
ENSG00000011422	67
ENSG00000011426	359
ENSG00000011451	67
ENSG00000011454	244
ENSG00000011465	276
ENSG00000011478	19
ENSG00000011485	95
ENSG00000011523	45
ENSG00000011566	285
ENSG00000011590	95
ENSG00000011600	8
ENSG00000011638	32
ENSG00000011677	1830
ENSG00000012048	192
ENSG00000012061	254
ENSG00000012124	342
ENSG00000012171	53
ENSG00000012174	285
ENSG00000012211	93
ENSG00000012223	538
ENSG00000012232	525
ENSG00000012504	606
ENSG00000012660	160
ENSG00000012779	791
ENSG00000012822	46
ENSG00000012963	33
ENSG00000012983	277
ENSG00000013016	301
ENSG00000013275	15
ENSG00000013288	135
ENSG00000013293	914
ENSG00000013297	210
ENSG00000013306	21
ENSG00000013364	33
ENSG00000013374	71
ENSG00000013375	47
ENSG00000013392	8
ENSG00000013441	14
ENSG00000013503	268
ENSG00000013523	127
ENSG00000013561	134
ENSG00000013563	88
ENSG00000013573	43
ENSG00000013583	51
ENSG00000013588	215
ENSG00000013619	1366
ENSG00000013725	735
ENSG00000013810	75
ENSG00000014123	52
ENSG00000014138	78
ENSG00000014164	221
ENSG00000014216	62
ENSG00000014257	379
ENSG00000014641	38
ENSG00000014824	133
ENSG00000014914	77
ENSG00000014919	43
ENSG00000015133	785
ENSG00000015153	115
ENSG00000015171	183
ENSG00000015285	176
ENSG00000015413	400
ENSG00000015475	101
ENSG00000015479	45
ENSG00000015520	143
ENSG00000015532	38
ENSG00000015592	319
ENSG00000015676	219
ENSG00000016082	228
ENSG00000016391	283
ENSG00000016402	436
ENSG00000016490	204
ENSG00000016602	155
ENSG00000016864	16
ENSG00000017260	239
ENSG00000017427	205
ENSG00000017483	214
ENSG00000017797	92
ENSG00000018189	177
ENSG00000018236	1762
ENSG00000018280	50
ENSG00000018408	814
ENSG00000018510	234
ENSG00000018607	25
ENSG00000018610	136
ENSG00000018625	113
ENSG00000018699	345
ENSG00000018869	32
ENSG00000019102	106
ENSG00000019144	168
ENSG00000019169	451
ENSG00000019186	333
ENSG00000019485	901
ENSG00000019505	644
ENSG00000019549	65
ENSG00000019582	67
ENSG00000019991	245
ENSG00000019995	78
ENSG00000020129	51
ENSG00000020181	153
ENSG00000020219	8
ENSG00000020256	467
ENSG00000020426	360
ENSG00000020577	457
ENSG00000020633	984
ENSG00000020922	125
ENSG00000021300	169
ENSG00000021355	22
ENSG00000021461	191
ENSG00000021488	221
ENSG00000021574	95
ENSG00000021645	12450
ENSG00000021762	257
ENSG00000021776	155
ENSG00000021826	937
ENSG00000021852	205
ENSG00000022267	448
ENSG00000022277	101
ENSG00000022355	382
ENSG00000022556	339
ENSG00000022567	513
ENSG00000022840	47
ENSG00000022976	48
ENSG00000023041	37
ENSG00000023171	3055
ENSG00000023191	24
ENSG00000023228	58
ENSG00000023287	233
ENSG00000023318	185
ENSG00000023330	20
ENSG00000023445	62
ENSG00000023516	88
ENSG00000023572	28
ENSG00000023608	37
ENSG00000023697	229
ENSG00000023734	28
ENSG00000023839	205
ENSG00000023892	124
ENSG00000023902	56
ENSG00000023909	36
ENSG00000024048	180
ENSG00000024422	75
ENSG00000024526	96
ENSG00000024862	28
ENSG00000025039	86
ENSG00000025156	65
ENSG00000025293	256
ENSG00000025423	144
ENSG00000025434	36
ENSG00000025708	7
ENSG00000025770	26
ENSG00000025772	41
ENSG00000025796	113
ENSG00000025800	76
ENSG00000026025	16
ENSG00000026036	97
ENSG00000026103	136
ENSG00000026297	136
ENSG00000026508	256
ENSG00000026559	315
ENSG00000026652	1029
ENSG00000026751	188
ENSG00000026950	50
ENSG00000027001	379
ENSG00000027075	1928
ENSG00000027644	353
ENSG00000027697	28
ENSG00000027847	28
ENSG00000027869	83
ENSG00000028116	516
ENSG00000028137	499
ENSG00000028203	125
ENSG00000028277	1590
ENSG00000028310	210
ENSG00000028528	101
ENSG00000028839	79
ENSG00000029153	312
ENSG00000029363	52
ENSG00000029364	105
ENSG00000029534	3030
ENSG00000029559	27
ENSG00000029639	93
ENSG00000029725	123
ENSG00000029993	85
ENSG00000030066	110
ENSG00000030110	10
ENSG00000030304	610
ENSG00000030419	260
ENSG00000030582	18
ENSG00000031003	220
ENSG00000031081	250
ENSG00000031691	55
ENSG00000031698	39
ENSG00000031823	121
ENSG00000032219	118
ENSG00000032389	483
ENSG00000032444	50
ENSG00000032742	255
ENSG00000033011	151
ENSG00000033030	36
ENSG00000033050	35
ENSG00000033100	17
ENSG00000033122	2437
ENSG00000033170	566
ENSG00000033178	118
ENSG00000033327	340
ENSG00000033627	111
ENSG00000033800	221
ENSG00000033867	161
ENSG00000034053	2524
ENSG00000034152	169
ENSG00000034239	168
ENSG00000034510	2
ENSG00000034533	27
ENSG00000034677	123
ENSG00000034693	63
ENSG00000034713	20
ENSG00000034971	62
ENSG00000035115	94
ENSG00000035141	17
ENSG00000035403	181
ENSG00000035499	454
ENSG00000035664	427
ENSG00000035681	125
ENSG00000035687	88
ENSG00000035720	244
ENSG00000035862	116
ENSG00000035928	111
ENSG00000036054	93
ENSG00000036257	165
ENSG00000036448	1458
ENSG00000036473	679
ENSG00000036530	263
ENSG00000036549	178
ENSG00000036565	432
ENSG00000036672	212
ENSG00000036828	849
ENSG00000037042	14
ENSG00000037241	20
ENSG00000037280	746
ENSG00000037474	60
ENSG00000037637	156
ENSG00000037749	993
ENSG00000037757	12
ENSG00000037897	16
ENSG00000037965	27
ENSG00000038002	11
ENSG00000038210	402
ENSG00000038219	97
ENSG00000038274	17
ENSG00000038295	1104
ENSG00000038358	25
ENSG00000038382	806
ENSG00000038427	585
ENSG00000038532	718
ENSG00000038945	1977
ENSG00000039068	799
ENSG00000039123	163
ENSG00000039139	1236
ENSG00000039319	110
ENSG00000039523	92
ENSG00000039537	255
ENSG00000039560	964
ENSG00000039600	264
ENSG00000039650	31
ENSG00000039987	75
ENSG00000040199	136
ENSG00000040275	42
ENSG00000040341	580
ENSG00000040487	38
ENSG00000040531	38
ENSG00000040608	471
ENSG00000040633	5
ENSG00000040731	844
ENSG00000040933	429
ENSG00000041353	1166
ENSG00000041357	25
ENSG00000041515	3221
ENSG00000041802	44
ENSG00000041880	25
ENSG00000041982	683
ENSG00000041988	14
ENSG00000042062	669
ENSG00000042088	263
ENSG00000042286	64
ENSG00000042304	161
ENSG00000042317	109
ENSG00000042429	49
ENSG00000042445	28
ENSG00000042493	39
ENSG00000042753	16
ENSG00000042781	4775
ENSG00000042813	1532
ENSG00000042832	1800
ENSG00000042980	399
ENSG00000043039	767
ENSG00000043093	59
ENSG00000043143	109
ENSG00000043355	145
ENSG00000043462	378
ENSG00000043514	90
ENSG00000043591	9
ENSG00000044012	26
ENSG00000044090	33
ENSG00000044115	1319
ENSG00000044446	854
ENSG00000044459	797
ENSG00000044524	1703
ENSG00000044574	6
ENSG00000046604	384
ENSG00000046647	175
ENSG00000046651	313
ENSG00000046653	1902
ENSG00000046774	29
ENSG00000046889	592
ENSG00000047056	149
ENSG00000047188	133
ENSG00000047230	1036
ENSG00000047249	168
ENSG00000047315	69
ENSG00000047346	255
ENSG00000047365	1467
ENSG00000047410	94
ENSG00000047457	298
ENSG00000047578	759
ENSG00000047579	344
ENSG00000047597	497
ENSG00000047617	4634
ENSG00000047621	63
ENSG00000047634	137
ENSG00000047644	1411
ENSG00000047648	5367
ENSG00000047662	1089
ENSG00000047849	345
ENSG00000047932	73
ENSG00000047936	868
ENSG00000048028	154
ENSG00000048052	3918
ENSG00000048140	37
ENSG00000048162	11
ENSG00000048342	274
ENSG00000048392	49
ENSG00000048405	342
ENSG00000048462	31
ENSG00000048471	1626
ENSG00000048540	178
ENSG00000048544	18
ENSG00000048545	266
ENSG00000048649	269
ENSG00000048707	453
ENSG00000048740	1415
ENSG00000048828	228
ENSG00000048991	286
ENSG00000049089	184
ENSG00000049130	395
ENSG00000049167	109
ENSG00000049192	807
ENSG00000049239	76
ENSG00000049245	25
ENSG00000049246	111
ENSG00000049247	24
ENSG00000049249	316
ENSG00000049283	105
ENSG00000049323	2389
ENSG00000049449	21
ENSG00000049540	153
ENSG00000049541	39
ENSG00000049618	728
ENSG00000049656	52
ENSG00000049759	1007
ENSG00000049768	267
ENSG00000049769	326
ENSG00000049860	328
ENSG00000049883	101
ENSG00000050030	1651
ENSG00000050130	24
ENSG00000050165	579
ENSG00000050327	12
ENSG00000050344	276
ENSG00000050393	49
ENSG00000050405	171
ENSG00000050426	22
ENSG00000050438	1158
ENSG00000050555	1120
ENSG00000050628	438
ENSG00000050730	636
ENSG00000050748	152
ENSG00000050767	4338
ENSG00000050820	229
ENSG00000051009	62
ENSG00000051108	21
ENSG00000051128	20
ENSG00000051180	103
ENSG00000051341	359
ENSG00000051382	257
ENSG00000051523	15
ENSG00000051596	176
ENSG00000051620	27
ENSG00000051825	139
ENSG00000052126	395
ENSG00000052344	47
ENSG00000052723	21
ENSG00000052749	188
ENSG00000052795	226
ENSG00000052802	26
ENSG00000052841	200
ENSG00000052850	717
ENSG00000053108	4831
ENSG00000053254	918
ENSG00000053328	725
ENSG00000053371	9
ENSG00000053372	14
ENSG00000053438	8
ENSG00000053501	15
ENSG00000053524	1582
ENSG00000053702	64
ENSG00000053747	1876
ENSG00000053770	48
ENSG00000053900	85
ENSG00000053918	2937
ENSG00000054116	23
ENSG00000054118	122
ENSG00000054148	3
ENSG00000054179	169
ENSG00000054219	568
ENSG00000054267	243
ENSG00000054277	465
ENSG00000054282	505
ENSG00000054356	225
ENSG00000054392	1475
ENSG00000054523	267
ENSG00000054598	59
ENSG00000054611	1201
ENSG00000054654	1836
ENSG00000054690	217
ENSG00000054793	418
ENSG00000054796	132
ENSG00000054803	121
ENSG00000054938	262
ENSG00000054965	474
ENSG00000054967	126
ENSG00000054983	796
ENSG00000055044	42
ENSG00000055070	79
ENSG00000055118	740
ENSG00000055130	193
ENSG00000055147	80
ENSG00000055163	1120
ENSG00000055208	637
ENSG00000055211	35
ENSG00000055332	106
ENSG00000055483	102
ENSG00000055609	602
ENSG00000055732	198
ENSG00000055813	467
ENSG00000055917	153
ENSG00000055950	52
ENSG00000055955	142
ENSG00000055957	190
ENSG00000056050	44
ENSG00000056097	132
ENSG00000056277	421
ENSG00000056291	587
ENSG00000056487	2067
ENSG00000056558	76
ENSG00000056586	89
ENSG00000056736	199
ENSG00000056972	89
ENSG00000056998	169
ENSG00000057019	163
ENSG00000057149	41
ENSG00000057252	117
ENSG00000057294	549
ENSG00000057468	364
ENSG00000057593	213
ENSG00000057608	283
ENSG00000057657	1009
ENSG00000057663	1352
ENSG00000057704	204
ENSG00000057757	15
ENSG00000057935	681
ENSG00000058056	302
ENSG00000058063	165
ENSG00000058085	190
ENSG00000058091	2087
ENSG00000058262	44
ENSG00000058272	210
ENSG00000058335	1385
ENSG00000058404	1686
ENSG00000058453	784
ENSG00000058600	81
ENSG00000058668	237
ENSG00000058673	63
ENSG00000058729	31
ENSG00000058799	81
ENSG00000058804	143
ENSG00000058866	2569
ENSG00000059122	63
ENSG00000059145	83
ENSG00000059377	1761
ENSG00000059378	144
ENSG00000059573	102
ENSG00000059588	163
ENSG00000059691	179
ENSG00000059728	76
ENSG00000059758	163
ENSG00000059769	29
ENSG00000059804	88
ENSG00000059915	340
ENSG00000060069	140
ENSG00000060138	39
ENSG00000060140	427
ENSG00000060237	225
ENSG00000060303	2
ENSG00000060339	98
ENSG00000060491	28
ENSG00000060558	284
ENSG00000060566	220
ENSG00000060642	23
ENSG00000060656	390
ENSG00000060688	52
ENSG00000060709	3918
ENSG00000060718	593
ENSG00000060749	184
ENSG00000060762	26
ENSG00000060971	131
ENSG00000060982	725
ENSG00000061273	127
ENSG00000061337	693
ENSG00000061455	748
ENSG00000061492	105
ENSG00000061656	17
ENSG00000061676	322
ENSG00000061794	61
ENSG00000061918	214
ENSG00000061936	153
ENSG00000061938	95
ENSG00000061987	180
ENSG00000062038	919
ENSG00000062096	523
ENSG00000062194	121
ENSG00000062282	162
ENSG00000062370	102
ENSG00000062485	38
ENSG00000062524	157
ENSG00000062582	6
ENSG00000062598	356
ENSG00000062650	124
ENSG00000062716	174
ENSG00000062725	98
ENSG00000062822	94
ENSG00000063015	663
ENSG00000063046	46
ENSG00000063127	142
ENSG00000063169	126
ENSG00000063176	17
ENSG00000063177	6
ENSG00000063180	52
ENSG00000063241	21
ENSG00000063244	40
ENSG00000063245	66
ENSG00000063322	17
ENSG00000063438	1295
ENSG00000063515	52
ENSG00000063587	263
ENSG00000063601	568
ENSG00000063660	181
ENSG00000063761	324
ENSG00000063854	58
ENSG00000063978	242
ENSG00000064012	90
ENSG00000064042	709
ENSG00000064102	43
ENSG00000064115	50
ENSG00000064195	127
ENSG00000064199	96
ENSG00000064201	71
ENSG00000064205	56
ENSG00000064218	149
ENSG00000064225	243
ENSG00000064270	1297
ENSG00000064300	338
ENSG00000064309	507
ENSG00000064313	134
ENSG00000064393	471
ENSG00000064419	139
ENSG00000064489	126
ENSG00000064490	12
ENSG00000064545	36
ENSG00000064547	21
ENSG00000064601	9
ENSG00000064607	89
ENSG00000064651	247
ENSG00000064652	502
ENSG00000064655	1162
ENSG00000064666	9
ENSG00000064687	63
ENSG00000064692	1078
ENSG00000064703	20
ENSG00000064726	72
ENSG00000064763	445
ENSG00000064787	798
ENSG00000064835	95
ENSG00000064886	169
ENSG00000064932	81
ENSG00000064933	132
ENSG00000064961	6
ENSG00000064989	159
ENSG00000064995	15
ENSG00000064999	394
ENSG00000065000	100
ENSG00000065029	81
ENSG00000065054	49
ENSG00000065057	19
ENSG00000065060	132
ENSG00000065135	82
ENSG00000065150	159
ENSG00000065154	31
ENSG00000065183	69
ENSG00000065243	216
ENSG00000065268	90
ENSG00000065308	166
ENSG00000065320	1664
ENSG00000065325	241
ENSG00000065328	260
ENSG00000065357	206
ENSG00000065361	211
ENSG00000065371	196
ENSG00000065413	952
ENSG00000065427	39
ENSG00000065457	44
ENSG00000065485	482
ENSG00000065491	176
ENSG00000065518	10
ENSG00000065526	120
ENSG00000065534	790
ENSG00000065548	40
ENSG00000065559	235
ENSG00000065600	112
ENSG00000065609	868
ENSG00000065613	90
ENSG00000065615	202
ENSG00000065618	556
ENSG00000065621	251
ENSG00000065665	87
ENSG00000065675	1430
ENSG00000065717	200
ENSG00000065802	63
ENSG00000065809	686
ENSG00000065833	350
ENSG00000065882	1452
ENSG00000065883	199
ENSG00000065911	104
ENSG00000065923	1553
ENSG00000065970	52
ENSG00000065978	31
ENSG00000065989	308
ENSG00000066027	92
ENSG00000066032	9817
ENSG00000066044	84
ENSG00000066056	48
ENSG00000066084	499
ENSG00000066117	24
ENSG00000066135	96
ENSG00000066136	136
ENSG00000066185	124
ENSG00000066230	1065
ENSG00000066248	1551
ENSG00000066279	233
ENSG00000066294	299
ENSG00000066322	4
ENSG00000066336	179
ENSG00000066379	5
ENSG00000066382	1251
ENSG00000066405	85
ENSG00000066422	42
ENSG00000066427	88
ENSG00000066455	82
ENSG00000066468	480
ENSG00000066557	106
ENSG00000066583	34
ENSG00000066629	1405
ENSG00000066651	533
ENSG00000066654	102
ENSG00000066697	59
ENSG00000066735	653
ENSG00000066739	153
ENSG00000066777	276
ENSG00000066813	149
ENSG00000066827	582
ENSG00000066855	201
ENSG00000066923	277
ENSG00000066926	97
ENSG00000066933	493
ENSG00000067057	465
ENSG00000067064	11
ENSG00000067066	211
ENSG00000067082	20
ENSG00000067113	195
ENSG00000067141	984
ENSG00000067167	47
ENSG00000067177	1031
ENSG00000067182	18
ENSG00000067191	101
ENSG00000067208	476
ENSG00000067221	39
ENSG00000067225	64
ENSG00000067248	78
ENSG00000067334	34
ENSG00000067365	70
ENSG00000067369	172
ENSG00000067445	145
ENSG00000067533	99
ENSG00000067560	75
ENSG00000067596	749
ENSG00000067601	7
ENSG00000067606	1755
ENSG00000067704	74
ENSG00000067715	3035
ENSG00000067798	1632
ENSG00000067829	82
ENSG00000067836	21
ENSG00000067840	466
ENSG00000067842	1239
ENSG00000067900	202
ENSG00000067955	105
ENSG00000067992	860
ENSG00000068001	8
ENSG00000068024	923
ENSG00000068028	27
ENSG00000068078	254
ENSG00000068079	18
ENSG00000068097	74
ENSG00000068120	10
ENSG00000068137	35
ENSG00000068305	238
ENSG00000068308	353
ENSG00000068323	144
ENSG00000068354	171
ENSG00000068366	868
ENSG00000068383	951
ENSG00000068394	116
ENSG00000068400	236
ENSG00000068438	89
ENSG00000068489	198
ENSG00000068615	1225
ENSG00000068650	995
ENSG00000068654	203
ENSG00000068697	25
ENSG00000068724	305
ENSG00000068745	104
ENSG00000068781	571
ENSG00000068784	452
ENSG00000068796	328
ENSG00000068831	213
ENSG00000068878	167
ENSG00000068885	285
ENSG00000068903	36
ENSG00000068912	46
ENSG00000068971	40
ENSG00000068976	46
ENSG00000068985	68
ENSG00000069011	129
ENSG00000069018	1490
ENSG00000069020	1548
ENSG00000069122	853
ENSG00000069188	3848
ENSG00000069206	545
ENSG00000069248	105
ENSG00000069275	46
ENSG00000069329	53
ENSG00000069345	30
ENSG00000069399	18
ENSG00000069424	1329
ENSG00000069431	311
ENSG00000069482	158
ENSG00000069493	76
ENSG00000069509	111
ENSG00000069535	1066
ENSG00000069667	3945
ENSG00000069696	56
ENSG00000069702	446
ENSG00000069764	77
ENSG00000069812	301
ENSG00000069849	72
ENSG00000069869	458
ENSG00000069943	59
ENSG00000069956	251
ENSG00000069966	289
ENSG00000069974	346
ENSG00000069998	58
ENSG00000070010	56
ENSG00000070018	355
ENSG00000070019	451
ENSG00000070031	17
ENSG00000070047	68
ENSG00000070061	122
ENSG00000070081	509
ENSG00000070087	443
ENSG00000070159	554
ENSG00000070182	1392
ENSG00000070190	337
ENSG00000070193	359
ENSG00000070214	502
ENSG00000070269	928
ENSG00000070366	628
ENSG00000070367	89
ENSG00000070371	300
ENSG00000070388	3
ENSG00000070404	7
ENSG00000070413	169
ENSG00000070423	27
ENSG00000070444	28
ENSG00000070476	66
ENSG00000070495	23
ENSG00000070501	74
ENSG00000070526	191
ENSG00000070540	70
ENSG00000070601	887
ENSG00000070610	35
ENSG00000070614	157
ENSG00000070669	51
ENSG00000070718	43
ENSG00000070729	875
ENSG00000070731	95
ENSG00000070748	926
ENSG00000070756	66
ENSG00000070759	561
ENSG00000070761	30
ENSG00000070770	53
ENSG00000070778	164
ENSG00000070785	202
ENSG00000070808	711
ENSG00000070814	98
ENSG00000070831	125
ENSG00000070882	996
ENSG00000070886	729
ENSG00000070915	426
ENSG00000070950	764
ENSG00000070961	250
ENSG00000070985	246
ENSG00000071051	320
ENSG00000071054	353
ENSG00000071073	318
ENSG00000071082	36
ENSG00000071127	124
ENSG00000071189	215
ENSG00000071203	93
ENSG00000071205	575
ENSG00000071242	4627
ENSG00000071243	37
ENSG00000071246	73
ENSG00000071282	201
ENSG00000071462	56
ENSG00000071537	98
ENSG00000071539	128
ENSG00000071553	83
ENSG00000071564	88
ENSG00000071575	138
ENSG00000071626	62
ENSG00000071655	35
ENSG00000071677	10
ENSG00000071794	91
ENSG00000071859	76
ENSG00000071889	92
ENSG00000071894	26
ENSG00000071909	3603
ENSG00000071967	62
ENSG00000071991	486
ENSG00000071994	12
ENSG00000072041	373
ENSG00000072042	22
ENSG00000072062	41
ENSG00000072071	126
ENSG00000072080	298
ENSG00000072110	237
ENSG00000072121	197
ENSG00000072133	921
ENSG00000072134	350
ENSG00000072135	53
ENSG00000072163	295
ENSG00000072182	597
ENSG00000072195	1020
ENSG00000072201	1448
ENSG00000072210	60
ENSG00000072274	144
ENSG00000072310	49
ENSG00000072315	3427
ENSG00000072364	116
ENSG00000072401	55
ENSG00000072415	111
ENSG00000072422	501
ENSG00000072501	310
ENSG00000072506	54
ENSG00000072518	121
ENSG00000072571	114
ENSG00000072609	287
ENSG00000072657	1877
ENSG00000072682	620
ENSG00000072694	66
ENSG00000072736	186
ENSG00000072756	40
ENSG00000072778	20
ENSG00000072786	513
ENSG00000072803	236
ENSG00000072818	116
ENSG00000072832	1213
ENSG00000072840	301
ENSG00000072849	17
ENSG00000072858	943
ENSG00000072864	237
ENSG00000072952	610
ENSG00000072954	107
ENSG00000072958	108
ENSG00000073008	54
ENSG00000073050	68
ENSG00000073060	261
ENSG00000073067	162
ENSG00000073111	116
ENSG00000073146	692
ENSG00000073150	141
ENSG00000073169	27
ENSG00000073282	838
ENSG00000073331	379
ENSG00000073350	403
ENSG00000073417	306
ENSG00000073464	815
ENSG00000073536	18
ENSG00000073578	47
ENSG00000073584	40
ENSG00000073598	19
ENSG00000073605	32
ENSG00000073614	159
ENSG00000073670	315
ENSG00000073711	359
ENSG00000073712	171
ENSG00000073734	533
ENSG00000073737	73
ENSG00000073754	509
ENSG00000073756	19
ENSG00000073792	795
ENSG00000073803	501
ENSG00000073849	1004
ENSG00000073861	238
ENSG00000073905	14
ENSG00000073910	996
ENSG00000073921	132
ENSG00000073969	118
ENSG00000074047	2660
ENSG00000074054	513
ENSG00000074071	1
ENSG00000074181	166
ENSG00000074201	422
ENSG00000074211	3786
ENSG00000074219	63
ENSG00000074266	41
ENSG00000074276	694
ENSG00000074317	298
ENSG00000074319	95
ENSG00000074356	81
ENSG00000074370	257
ENSG00000074410	410
ENSG00000074416	2266
ENSG00000074527	699
ENSG00000074582	12
ENSG00000074590	249
